date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-06-13,9.1,8.958501815795898,9.892041003714592,8.877783965665612,8.958501815795898,XGBoost,-0.6,False
2025-06-16,9.1,8.706663131713867,9.898569669835306,8.74473720954396,8.706663131713867,XGBoost,0.0,False
2025-06-17,9.1,8.889652252197266,9.901695891000314,8.876448900292976,8.889652252197266,XGBoost,0.3333333333333333,False
2025-06-18,9.0,8.899495124816895,9.894720851042717,9.035116822497821,8.899495124816895,XGBoost,-0.125,False
2025-06-19,8.8,8.903664588928223,9.89518906844195,8.863837556142784,8.903664588928223,XGBoost,0.0,False
2025-06-20,8.9,8.904461860656738,9.896189066200892,8.825192458245741,8.904461860656738,XGBoost,0.1666666666666667,False
2025-06-23,8.7,8.779475212097168,9.895771453361174,8.641004240802896,8.779475212097168,XGBoost,0.2222222222222222,False
2025-06-24,9.0,8.668187141418457,9.894999534059332,8.627440218088122,8.668187141418457,XGBoost,0.25,False
2025-06-25,9.2,8.81786823272705,9.890683395827317,8.829403295738846,8.81786823272705,XGBoost,0.0,False
2025-06-26,9.1,8.612616539001465,9.891683906576791,8.593261500034368,8.612616539001465,XGBoost,0.1666666666666667,False
2025-06-27,9.2,8.883454322814941,9.888431328932786,8.881330906948886,8.883454322814941,XGBoost,0.0,False
2025-06-30,9.0,8.784282684326172,9.889857417750386,8.814126698821768,8.784282684326172,XGBoost,0.2,False
2025-07-01,8.7,8.900734901428223,9.889369687277847,8.86736584720776,8.900734901428223,XGBoost,0.25,False
2025-07-02,8.9,8.798847198486328,9.887889667764911,8.800464884777956,8.798847198486328,XGBoost,0.2222222222222222,False
2025-07-03,8.9,9.053248405456543,9.889032593310901,9.064418220454028,9.053248405456543,XGBoost,0.4,False
2025-07-04,8.9,9.256675720214844,9.881527439899008,9.292913614327892,9.256675720214844,XGBoost,-0.1,False
2025-07-07,8.9,9.411802291870117,9.881678204498987,9.409041279531378,9.411802291870117,XGBoost,0.0,False
2025-07-08,8.8,9.353675842285156,9.876907517994043,9.449233514117928,9.353675842285156,XGBoost,-0.2857142857142857,False
2025-07-09,8.7,9.280243873596191,9.879428188048543,9.137481418824681,9.280243873596191,XGBoost,0.0,False
2025-07-11,8.8,9.168548583984375,9.881948986182858,9.11324151065288,9.168548583984375,XGBoost,0.2857142857142857,False
2025-07-14,8.6,9.161744117736816,9.879001491033616,9.125191002811857,9.161744117736816,XGBoost,0.1428571428571428,False
2025-07-15,8.9,9.08459758758545,9.87953402842971,8.9905799504753,9.08459758758545,XGBoost,0.2727272727272727,False
