date,company_code,company_name,closing_price,sentiment_score
2024-10-07,WATA.N0000,Watawala Plantations PLC,93.0,0.3333333333333333
2024-10-08,WATA.N0000,Watawala Plantations PLC,92.9,0.0
2024-10-09,WATA.N0000,Watawala Plantations PLC,93.5,0.1428571428571428
2024-10-10,WATA.N0000,Watawala Plantations PLC,93.4,0.25
2024-10-11,WATA.N0000,Watawala Plantations PLC,95.7,0.3333333333333333
2024-10-14,WATA.N0000,Watawala Plantations PLC,97.1,0.2857142857142857
2024-10-15,WATA.N0000,Watawala Plantations PLC,95.8,0.3333333333333333
2024-10-16,WATA.N0000,Watawala Plantations PLC,97.7,0.1666666666666667
2024-10-18,WATA.N0000,Watawala Plantations PLC,97.5,0.0
2024-10-21,WATA.N0000,Watawala Plantations PLC,97.8,0.3333333333333333
2024-10-22,WATA.N0000,Watawala Plantations PLC,97.5,0.75
2024-10-23,WATA.N0000,Watawala Plantations PLC,96.8,-0.1666666666666667
2024-10-24,WATA.N0000,Watawala Plantations PLC,97.9,0.0
2024-10-25,WATA.N0000,Watawala Plantations PLC,98.0,0.0
2024-10-28,WATA.N0000,Watawala Plantations PLC,99.0,0.0
2024-10-29,WATA.N0000,Watawala Plantations PLC,100.25,-0.25
2024-10-30,WATA.N0000,Watawala Plantations PLC,100.0,0.2857142857142857
2024-11-01,WATA.N0000,Watawala Plantations PLC,104.0,0.0
2024-11-04,WATA.N0000,Watawala Plantations PLC,105.25,0.25
2024-11-05,WATA.N0000,Watawala Plantations PLC,106.0,0.0
2024-11-06,WATA.N0000,Watawala Plantations PLC,104.75,-0.1111111111111111
2024-11-07,WATA.N0000,Watawala Plantations PLC,106.0,0.2
2024-11-08,WATA.N0000,Watawala Plantations PLC,108.5,0.0
2024-11-11,WATA.N0000,Watawala Plantations PLC,112.0,0.4
2024-11-12,WATA.N0000,Watawala Plantations PLC,110.0,0.5
2024-11-13,WATA.N0000,Watawala Plantations PLC,109.25,0.0
2024-11-14,WATA.N0000,Watawala Plantations PLC,109.0,0.0
