date,company_code,company_name,closing_price,sentiment_score
2024-02-14,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.6,0.2
2024-02-15,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.6,0.0
2024-02-20,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.0
2024-02-21,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.6,0.0
2024-02-22,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.8,0.2
2024-02-28,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.0
2024-02-29,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.25
2024-03-01,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.3333333333333333
2024-03-04,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,0.3333333333333333
2024-03-05,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.6,0.0
2024-03-06,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.6,-0.2
2024-03-07,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.8,0.0
2024-03-11,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,-0.25
2024-03-12,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.0
2024-03-13,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.8,0.2
2024-03-15,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,0.3333333333333333
2024-03-19,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.4,0.0
2024-03-20,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.4,0.2
2024-03-21,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.3,-0.1111111111111111
2024-03-22,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.3,0.25
2024-03-25,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.1,0.0
2024-03-26,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.1,0.1428571428571428
2024-03-27,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.9,0.0
2024-03-28,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.6,0.0
2024-04-01,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.3333333333333333
2024-04-03,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.6,0.3333333333333333
2024-04-04,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,0.2222222222222222
2024-04-05,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,0.3333333333333333
2024-04-08,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,0.3333333333333333
2024-04-09,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.7,0.4
2024-04-10,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.5
2024-04-15,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.0
2024-04-16,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.3,-0.1666666666666667
2024-04-17,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.3,0.75
2024-04-18,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.9,0.25
2024-04-19,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.6,0.0
2024-04-22,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.6,0.1428571428571428
2024-04-24,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.9,0.3333333333333333
2024-04-25,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.9,-0.2
2024-04-26,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.25
2024-04-29,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.8,0.2857142857142857
2024-04-30,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.4,0.125
2024-05-02,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.25
2024-05-03,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.1666666666666667
2024-05-06,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.0
2024-05-07,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.4,0.1428571428571428
2024-05-08,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,0.1428571428571428
2024-05-09,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,0.25
2024-05-10,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,0.0
2024-05-13,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.4
2024-05-14,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.2,0.3
2024-05-15,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.2,0.0
2024-05-16,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.0
2024-05-17,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.25
2024-05-20,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.1428571428571428
2024-05-21,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.1
2024-05-22,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.2
2024-05-27,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.0,-0.5
2024-05-28,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.0,0.3
2024-05-29,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.0,-0.25
2024-05-30,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.0,0.2
