Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
8/5/24,51,53.3,51,53.3,2,202,10762
7/31/24,52,52,50.4,50.3,2,26,1350.4
7/30/24,50.3,50.3,50.3,50.3,20,990,49797
7/29/24,52.5,52.5,52.5,52.5,2,410,21525
7/26/24,52.1,52.8,48,50.2,37,7254,368298.6
7/25/24,51.8,52.8,51.8,52,5,212,11032.6
7/24/24,52,52.9,52,52,4,1901,98892.9
7/23/24,53,53,51.6,51.7,12,376,19459.1
7/22/24,52,52,51.6,51.9,11,438,22758.7
7/19/24,52.3,52.3,52,52,18,1100,57322.5
7/17/24,54,54,54,52.1,1,10,540
7/15/24,52.1,54.4,52.1,52.1,10,5045,262928
7/12/24,52.3,52.3,52.1,52.2,11,289,15083.5
7/11/24,53,53,52.5,52.2,6,90,4754
7/10/24,52.2,53,52.1,52.2,9,1345,70226
7/9/24,52.9,52.9,52.5,52.5,8,1006,52855.4
7/8/24,52.9,52.9,52.9,53,1,5,264.5
7/5/24,53,53,53,53,4,157,8321
7/4/24,52.6,53,52.6,52.9,9,238,12581.2
7/3/24,53,53.2,52.6,53.1,9,215,11429
7/2/24,54.4,54.5,53,53,12,10236,542604
7/1/24,54.5,54.5,54.5,54.5,3,330,17985
6/28/24,54,54.6,54,53.9,6,75,4078.4
6/27/24,54.4,54.7,53,53.9,7,1723,93494.7
6/26/24,54.5,54.6,53,54.3,14,1309,69834.6
6/25/24,54.9,54.9,54.3,54.3,10,2376,129028.6
6/24/24,53.7,55,53.7,54.1,12,2608,141529.2
6/20/24,54.8,55,54,55,21,2156,117792
6/19/24,54.5,55,54.5,54.9,13,2331,127141.4
6/18/24,54.8,54.8,54.3,54.5,8,222,12119.8
6/14/24,55,55,54.3,54.5,7,1569,85230.1
6/13/24,54.9,54.9,54.9,54.8,3,21,1152.9
6/12/24,55,55,54.3,54.8,7,2700,147993.5
6/11/24,54.8,55,54,54.3,26,4096,221660.1
6/11/24,54.8,55,54,54.3,26,4096,221660.1
6/10/24,54.8,55,53.5,54.9,33,27295,1494895.3
6/7/24,52.6,55,51.9,53.1,75,134200,7122120.7
6/6/24,53,53,52,52.5,32,4389,230507.5
6/5/24,53,53,51.9,52.1,3,401,20901
6/4/24,52.9,52.9,52,52,43,4138,215573
5/31/24,52.8,52.9,52.4,52.8,12,1929,101409.8
5/30/24,53,53,52.3,52.8,8,1942,102489.2
5/29/24,52.1,52.9,52.1,52.9,7,808,42500
5/28/24,52.7,53,52.1,52.2,48,11606,606355.9
5/22/24,54.7,54.7,53,53,12,410,21747
5/21/24,53.1,53.1,53,53,8,734,38942.2
5/20/24,54.5,54.5,53,53,7,1303,69061
5/17/24,52.7,54.7,52.7,53.5,26,12896,681805.4
5/16/24,54.9,54.9,54.8,54.8,5,1005,55124.5
5/15/24,54.9,54.9,52.5,54.4,5,503,27362.3
5/14/24,54.9,54.9,53.5,53.5,23,4424,237640.3
5/13/24,53,56,53,54.5,35,4809,262016.8
5/10/24,54,55,53,54.2,40,3907,211232.9
5/9/24,55,55.5,54,54.1,36,13437,729106.8
5/8/24,57,57,56,56,16,5601,314956.2
5/7/24,56.4,57,56.3,57,38,8017,454445.9
5/6/24,54.8,57,54.8,56.1,67,35235,1941848.1
5/3/24,54.5,54.5,54.2,54.5,7,336,18310.2
5/2/24,53.9,54.5,53.5,54.4,25,2208,119205.9
4/30/24,53.9,53.9,52.3,52.5,19,13668,717491.7
4/29/24,53.8,54,52.5,53.5,18,6969,367141.9
4/26/24,52.3,54,52.1,52.4,34,9755,510931.5
4/25/24,52.3,52.3,52,52,16,1649,85866
4/24/24,52.3,52.3,52,52,25,7754,404134.4
4/22/24,52.4,52.4,52,52,28,5990,311957
4/19/24,52.4,52.4,52.2,52.4,12,506,26484.2
4/18/24,52.8,52.8,52.5,52.5,16,1980,104334
4/17/24,53,53,52.8,53,10,766,40530
4/16/24,54.7,54.7,52.7,52.7,11,673,36069.7
4/15/24,54.7,54.7,52.5,53.9,20,5242,275980
4/10/24,52.4,52.6,52.4,52.6,22,3789,199002.5
4/9/24,53,53,52.5,52.5,43,6501,342026.1
4/8/24,54.6,55,53,53,44,7805,417438.7
4/5/24,54.1,54.1,53.5,53.6,12,919,49274.2
4/4/24,54.5,55,53.9,54.2,10,208,11329.2
4/3/24,53,54.2,53,53.5,5,442,23731.3
4/2/24,53,53,53,53,20,5937,314661
4/1/24,53,53,52.2,52.9,21,5337,281668.8
3/28/24,52.9,52.9,51.9,52.1,17,3161,164691.1
3/27/24,53,53,53,53,7,4468,236804
3/26/24,52.5,54.7,52.5,53.5,12,1571,85747.2
3/25/24,52,54.4,51.5,51.6,18,4505,233814.9
3/22/24,51.3,53.9,51.3,51.4,5,415,21323.5
3/21/24,53,53,51.2,51.9,26,3607,187223.3
3/20/24,54.7,54.7,53.1,53.1,6,225,11987.5
3/19/24,54,54,53.5,53.5,4,621,33273.5
3/18/24,53.2,55,53.2,54.1,8,1952,105514.4
3/15/24,52.9,55,52.9,55,27,6962,379427.2
3/14/24,51.5,51.9,51.5,52.1,3,4,206.6
3/13/24,53.2,53.2,51.6,52.1,10,1783,93005.6
3/12/24,51.5,53.4,51,52,26,4002,206202.3
3/11/24,52.2,52.2,51.1,51.7,22,9238,478491.8
3/7/24,52.5,52.5,51.8,52.2,8,2865,149844.5
3/6/24,53.4,53.4,52,52,9,1690,88427.7
3/5/24,51,53,51,52.3,30,8733,455742.1
3/4/24,50,50,49.6,49.7,26,3951,197260.1
3/1/24,49.5,51,49.5,50,6,465,23201
2/29/24,49.5,49.5,49.1,49.1,12,2036,100281.4
2/28/24,49.5,49.5,49.2,49.4,28,8676,428938
2/27/24,50,50,49.5,49.5,13,976,48317.9
2/26/24,51.4,51.4,51.3,49.6,2,13,667.9
2/22/24,50,50.5,49.6,49.6,5,236,11725
2/21/24,50,50,49.2,49.7,6,747,37094.6
2/20/24,49.2,50.5,49.2,50,8,3620,179365
2/19/24,49.9,49.9,49.1,49.7,9,1180,58618
2/16/24,50,50,50,49.2,1,10,500
2/15/24,50,50,49.1,49.2,4,4200,207320
2/14/24,49.3,49.3,49,49.1,16,5416,266382.1
2/13/24,50.9,50.9,49.1,49.1,10,2100,103290
2/12/24,50.9,50.9,49.1,49,3,78,3878.2
2/9/24,49,50,49,49,2,17,834
2/8/24,50,50,50,49,2,61,3050
2/7/24,49.1,50,49,49,25,1813,88838.5
2/6/24,50,50,49.5,50,9,530,26494
2/2/24,50.7,50.7,48.8,50,6,421,21059.3
2/1/24,49,50,49,49,16,2952,146000
1/31/24,50,50,50,50,5,127,6350
1/30/24,48.5,50,48,48,13,10259,492660.1
1/29/24,49.9,49.9,48,48.3,58,12794,618159.9
1/26/24,49,50.8,49,50.1,6,1150,57488
1/24/24,51,51,48.5,48.5,38,3779,183862.9
1/23/24,50.1,50.1,49.9,49.9,17,3240,161991.9
1/22/24,51,51,50,50.1,25,4620,231743.2
1/19/24,51.5,51.9,50,50.2,12,3500,176223.8
1/18/24,50.6,51.5,50.1,50.2,5,202,10134.2
1/17/24,50.6,52,50.6,52,7,642,33246
1/16/24,51.9,51.9,51.9,50.6,2,2,103.8
1/12/24,51,52,50.5,50.6,7,1487,75314
1/11/24,51,51,50.2,50.2,3,228,11548
1/10/24,51.1,51.1,50,50.5,35,3714,187593
1/9/24,51.9,51.9,51.5,51.5,4,702,36393
1/8/24,52.5,52.5,52,52,3,1551,81127
1/5/24,52.9,52.9,50.6,52.8,9,746,39373.4
1/4/24,52.5,52.5,50.6,50.6,2,41,2150.6
1/3/24,50.6,52.4,50.5,50.6,15,2991,151346.2
1/2/24,50.8,50.8,50.5,50.6,21,2028,102630.1
12/29/23,52,52.3,50.4,50.6,29,15086,779280.5
12/28/23,51.1,51.1,51,51,6,10000,510002.7
12/27/23,50.8,53,50.7,52.9,11,1602,84406.1
12/22/23,50.8,50.8,50.8,52.3,1,75,3810
12/21/23,52.7,52.7,50.6,52.3,6,135,7075.4
12/20/23,53,53,51.1,51.2,2,6,316.1
12/19/23,51.2,52.9,50,51.2,29,2822,142955
12/18/23,51.2,52.9,51.2,51.2,2,195,9989.1
12/15/23,53,53,51.5,51.5,4,108,5574
12/14/23,53,53,53,53.5,1,5,265
12/13/23,54.4,54.4,53.5,53.5,2,711,38588.4
12/12/23,52.9,52.9,51,52.9,28,5888,302612
12/11/23,52.9,52.9,51.4,51.5,8,924,47838.6
12/8/23,51.5,53,51.3,53,7,685,36008.9
12/7/23,51.3,51.5,51.3,51.5,12,3955,203574.5
12/6/23,51.5,51.6,51.3,51.3,23,1879,96702.7
12/5/23,52.5,52.5,51.5,51.6,14,1056,54884.1
12/4/23,51.5,53,51.5,53,4,407,21566.5
11/30/23,52,53.5,51.5,52,12,4825,250894.2
11/29/23,52.1,52.1,52,52.9,5,90,4682.1
11/27/23,52.9,53,52.9,52.9,2,120,6350
11/24/23,52.9,52.9,51.9,52,17,1752,91100.6
11/23/23,52.6,52.6,52.6,52.1,1,1,52.6
11/22/23,52.2,53,52.1,52.1,16,2812,146965
11/21/23,53,53,52.5,52.7,10,254,13383.9
11/20/23,52.9,54.5,52.9,52.9,3,70,3735
11/16/23,53,54.9,52.9,52.9,15,985,52325.6
11/15/23,54.9,54.9,54.9,53.1,1,1,54.9
11/14/23,53.2,53.5,53.1,53.1,19,3741,198946.5
11/13/23,54.1,54.1,54,54,9,390,21070.1
11/10/23,54.8,54.9,54.3,54.7,6,151,8255.8
11/9/23,54.7,54.7,54.7,54.7,1,500,27350
11/8/23,55,55,54,54.9,6,1486,81645
11/7/23,53.1,55.9,53,53.2,12,927,49308.3
11/6/23,53.4,56.4,53.4,55.8,10,403,22117.2
11/3/23,55.7,55.7,53.4,53.5,5,808,43193.2
11/2/23,56,56,56,55.6,1,50,2800
11/1/23,56,56,56,55.6,2,46,2576
10/31/23,53.3,56,53.3,55.6,6,500,27114
10/30/23,55.9,55.9,55.9,53.2,2,10,559
10/27/23,53.4,53.4,53.1,53.2,11,669,35598.1
10/26/23,53.7,54,53.1,53.2,24,3517,188293.3
10/25/23,54,54,53.8,54,10,3571,192781.8
10/24/23,54.9,54.9,53.9,54,24,2346,126856.5
10/23/23,57,57,55.5,55.6,14,1109,62958
10/20/23,54.5,57,54.5,55,15,2614,143268
10/19/23,55,55,55,54,1,50,2750
10/18/23,54.7,54.7,53.9,54,20,2512,135664.6
