Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/3/24,10.5,10.5,10.5,10.6,1,1,10.5
10/2/24,10.6,10.6,10.1,10.6,5,14,147.4
10/1/24,10.6,10.6,10.5,10.6,9,505,5313
9/30/24,10.7,10.7,10.1,10.1,14,51292,519558.7
9/27/24,10.8,10.8,10,10,49,122895,1271117.3
9/26/24,10.8,10.8,10.5,10.7,23,50078068,525834651.4
9/25/24,10.5,10.7,10,10.6,22,20675,218529.5
9/24/24,9.8,10.6,9.8,10.1,22,257273,2539452.6
9/23/24,9.7,9.7,9.7,9.7,3,1073,10408.1
9/20/24,10,10,9.7,9.9,6,13008,129180
9/19/24,9.7,10.3,9.7,10.2,8,1785,18155.9
9/13/24,9.6,10.3,9.6,10,12,17589,171048.9
9/12/24,9.6,9.6,9,9,11,755021,6802221.6
9/11/24,9,9.2,9,9.2,6,2003,18124
