Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
6/24/25,33.5,34.9,33.5,34.1,150,513340,17493588.5
6/23/25,33,33,32,32,135,320326,10299866.6
6/20/25,32,34.5,32,33.5,265,551225,17892335.7
6/19/25,34,35.3,32.2,33.1,100,132106,4391324.7
6/18/25,34.5,34.9,33.8,34.1,123,634477,21671005.7
6/17/25,35.8,36,35,35,193,950218,33916300
6/16/25,36.3,36.6,35.7,35.9,213,850909,30818891
6/13/25,36.7,37,36.1,36.6,197,664273,24299001.1
6/12/25,36.4,37.2,36.3,37,392,2309713,85360950.5
6/11/25,37,37.2,36.4,36.6,163,383297,14044544.1
6/9/25,35.2,37.2,35,37,481,3019059,110232776.9
6/6/25,35.9,36.2,34.8,35,153,234485,8330099.5
6/5/25,34.9,36,34.4,35.7,375,2751815,96737979
6/4/25,33.7,35.4,33.7,35,522,2499032,87080574.1
6/3/25,31.3,33.6,31.3,33.5,229,1336360,44139388.8
6/2/25,31.9,32.4,31,31.5,91,443855,14018154.5
5/30/25,30.9,32,30.9,31.9,76,390941,12365619.1
5/29/25,32.3,32.5,31,31,111,70336,2187544.1
5/28/25,31.4,32,31,32,85,288374,9146506.6
5/27/25,32.5,32.5,31.4,31.5,192,916441,28935445
5/26/25,32.5,32.7,32.2,32.3,191,1360960,44188292.7
5/23/25,32.7,34,32.5,32.5,86,282305,9212215.2
5/22/25,32.5,33,32.5,32.7,134,1998451,65291462.1
5/21/25,32.5,32.8,32.3,32.7,121,650758,21189401.9
5/20/25,33,33,32.1,32.4,182,1429085,46550023.4
5/19/25,33,33.2,32.6,33,132,1507803,49737163.7
5/16/25,33.1,33.4,33,33.1,105,361912,11956766.5
5/15/25,33.3,33.8,33.3,33.4,217,689031,23073309.3
5/14/25,32.5,33.4,32.5,33.2,187,1122672,37146246.1
5/9/25,33,33,32.4,32.5,97,608756,19783052
5/8/25,32,33,32,33,137,896263,29315370.7
5/7/25,32.7,33.3,32,32.6,406,1510464,49517855.6
5/6/25,32.6,32.8,32.1,32.4,121,587779,19079151.4
5/5/25,32.7,32.7,32,32.4,120,504624,16336191.6
5/2/25,31.3,32.7,31.3,32.3,226,1208001,39088338.6
4/30/25,31,32.4,30,31.5,283,1733190,54207113.4
4/29/25,31.3,31.6,30.8,31,159,504800,15789464.4
4/28/25,29.8,31.3,29.4,31,437,2804751,85338394.6
4/25/25,29.5,29.7,29,29.2,88,374365,11009863.6
4/24/25,28.6,29.5,28.5,29.2,155,947650,27405841.7
4/23/25,28.9,29.3,28.1,28.4,51,267410,7629353.3
4/22/25,28.5,29,28.3,28.9,48,133754,3851294.4
4/21/25,28.3,29.5,28.3,28.5,361,1374732,39904878.4
4/17/25,28,28.8,27.5,28.4,174,588346,16521673.1
4/16/25,27,28.3,26.5,28.1,125,683863,18901631.1
4/11/25,25.5,27.3,25.5,26.9,95,312889,8367709.5
4/10/25,24.9,25.5,24.5,25.5,45,362497,8923140.1
4/9/25,24.3,24.4,24.3,24.3,6,13277,322631.8
4/8/25,24.3,25,24.3,25,22,38912,959714.1
4/7/25,25,25,23.5,24.2,26,26382,631101.3
4/4/25,24,25.7,24,25.3,44,98765,2437279.8
4/3/25,24.5,25.3,24.1,25,30,295689,7346612.5
4/2/25,25,25.5,24.9,24.9,30,180652,4507686
4/1/25,24.9,24.9,23.9,24.9,19,73982,1842120.8
3/28/25,24.1,24.9,23.9,23.9,7,8706,209048.6
3/27/25,24.2,24.9,24.2,24.8,12,5781,141868.1
3/26/25,24.9,24.9,24,24.8,17,126671,3153351.3
3/25/25,24.7,25,24.5,24.9,30,84544,2105208.6
3/24/25,24.3,24.8,24,24,35,92398,2276460.4
3/21/25,24.5,24.5,23.9,24,6,411,9878.5
