Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
1/22/24,6.3,6.3,6,6,74,1265315,7600866.8
1/19/24,6.3,6.3,6.1,6.2,47,622837,3863640.3
1/18/24,6.3,6.5,6.2,6.5,48,315142,1976149.4
1/17/24,6.5,6.6,6.3,6.3,37,153514,997113.7
1/16/24,6.6,6.7,6.5,6.5,103,524908,3435680
1/12/24,6.2,6.7,6.2,6.5,268,2610690,16994331
1/11/24,6.1,6.3,6,6.2,37,375363,2310952.2
1/10/24,6.2,6.2,6,6.2,21,55976,346861.9
1/9/24,6.2,6.2,6,6,44,401159,2417415.6
1/8/24,6.2,6.2,6,6,57,344842,2076094.9
1/5/24,6.2,6.2,6,6.2,22,60022,360854.5
1/4/24,6,6.1,6,6,38,151182,913729.9
1/3/24,6.1,6.1,6,6,25,47771,287909.7
1/2/24,6.3,6.3,6,6,76,183762,1111780.6
12/29/23,6.3,6.3,6.1,6.2,28,136326,840909.2
12/28/23,6,6.3,6,6.2,83,1445179,8825685.4
12/27/23,6.1,6.1,6,6,55,228719,1372626.6
12/22/23,6.1,6.1,6,6,17,48279,289819.1
12/21/23,6.1,6.1,5.9,6,53,195088,1168396
12/20/23,6.1,6.1,6,6,24,42951,258331
12/19/23,6.1,6.1,5.9,6,50,6839486,41037077.9
12/18/23,5.9,6.1,5.9,6,32,164098,983314.9
12/15/23,5.9,6.1,5.9,6,36,86849,521667.3
12/14/23,6.3,6.3,5.9,6,78,211959,1285423
12/13/23,6.1,6.5,6.1,6.2,181,500497,3147065.7
12/12/23,5.8,6.1,5.8,6,163,998282,5964989.5
12/11/23,5.8,5.8,5.6,5.7,61,183802,1045728.2
12/8/23,5.8,5.8,5.7,5.8,35,88926,510565.1
12/7/23,5.9,5.9,5.8,5.8,24,27220,157901.2
12/6/23,5.8,5.9,5.7,5.9,28,129667,752790.3
12/5/23,5.7,5.8,5.6,5.6,24,46924,263229.4
12/4/23,5.7,5.8,5.6,5.7,51,101274,574775
12/1/23,5.8,5.8,5.6,5.7,40,126123,719841.8
11/30/23,5.8,5.8,5.5,5.6,191,1066707,5995928.6
11/29/23,5.9,5.9,5.7,5.7,71,164809,945508.4
11/28/23,5.8,5.8,5.6,5.8,72,246513,1411748.6
11/27/23,5.9,5.9,5.7,5.7,36,35454,204029.2
11/24/23,5.9,5.9,5.7,5.8,49,201980,1171477.9
11/23/23,6.1,6.1,5.6,5.8,85,213408,1245705.2
11/22/23,5.9,6.1,5.8,6,24,107629,632182.5
11/21/23,5.8,6,5.8,5.9,30,89627,535006.2
11/20/23,6.1,6.1,5.8,5.8,108,602882,3542105.3
11/17/23,6,6.1,5.9,6,36,125583,753300.9
11/16/23,5.9,6.2,5.9,6,37,28835,172628.9
11/15/23,6,6.2,5.9,5.9,121,262194,1569745.3
11/14/23,6.2,6.3,5.9,6,252,847467,5105799
11/13/23,6.2,6.3,6.2,6.2,74,136306,846277.3
11/10/23,6.2,6.5,6.2,6.3,18,18422,116160.8
11/9/23,6.5,6.5,6.3,6.3,41,60663,385364.8
11/8/23,6.5,6.5,6.4,6.5,37,54197,350597.9
11/7/23,6.5,6.5,6.3,6.5,26,53706,345857.9
11/6/23,6.5,6.6,6.4,6.4,24,40371,259936.3
11/3/23,6.7,6.7,6.2,6.4,100,284669,1826127.2
11/2/23,6.4,6.6,6.4,6.6,25,137403,896560.2
11/1/23,6.4,6.5,6.3,6.5,34,229887,1484765.2
10/31/23,6.5,6.5,6.3,6.4,28,20605,132035.6
10/30/23,6.5,6.7,6.4,6.5,33,86521,556056.7
10/27/23,6.4,6.6,6.4,6.5,26,44060,285383
10/26/23,6.5,6.5,6.4,6.4,34,202903,1313342
10/25/23,6.7,6.7,6.5,6.5,44,203210,1329303.7
10/24/23,6.8,6.8,6.6,6.6,49,231214,1526212.8
10/23/23,6.6,6.8,6.5,6.6,51,84508,558266.2
10/20/23,6.1,6.6,6.1,6.4,60,158884,1019458
10/19/23,6.4,6.4,6,6.3,93,345110,2122716.6
10/18/23,6.5,6.5,6.3,6.3,75,181930,1156775.4
10/17/23,6.7,6.7,6.5,6.6,35,93158,610538.6
10/16/23,6.6,6.7,6.5,6.6,40,86820,565108.5
10/13/23,6.7,6.7,6.6,6.6,42,156935,1041152.1
10/12/23,6.5,6.7,6.4,6.6,55,120111,780493.6
10/11/23,6.7,6.8,6.5,6.5,74,104874,691276.4
10/10/23,6.7,6.8,6.5,6.6,40,37092,242625.8
10/9/23,6.8,6.8,6.5,6.7,94,372193,2481678.7
10/6/23,6.9,6.9,6.8,6.8,30,95096,646930
10/5/23,7,7,6.7,6.8,65,181479,1229367.6
10/4/23,6.9,7,6.8,6.8,49,266473,1830603.5
10/3/23,6.9,7,6.8,6.8,66,174929,1198761.3
10/2/23,7.1,7.1,6.8,6.9,66,186193,1278957.8
9/27/23,7,7.1,6.9,7,47,221960,1548794.5
9/26/23,7,7.1,7,7,36,278439,1949074
9/25/23,7,7.1,7,7,82,535894,3767361.5
9/22/23,7.1,7.1,7,7,37,289632,2030716.7
9/21/23,7.2,7.2,7,7.1,83,258624,1819131.3
9/20/23,7.2,7.3,7.1,7.1,159,1044407,7479373.4
9/19/23,7,7.2,7,7,75,233848,1657569.3
9/18/23,7.1,7.2,7,7,39,83428,589117
9/15/23,7.3,7.3,7,7.1,54,287666,2053380.3
9/14/23,7.3,7.3,7,7.2,77,332826,2383887
9/13/23,7,7.3,7,7.1,66,118997,845923.3
9/12/23,7.2,7.2,7.1,7.1,58,279539,2000649.4
9/11/23,7.2,7.3,7.2,7.2,45,344639,2481619.7
9/8/23,7.3,7.3,7.2,7.2,62,388314,2802744.9
9/7/23,7.3,7.3,7.1,7.3,21,36440,264736.4
9/6/23,7.3,7.3,7,7.1,177,960383,6781339.2
