Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
7/15/25,255,255,240,245.25,261,207207,50941230
7/14/25,247,255.5,245,254,358,230782,57631342.75
7/11/25,222.25,258,222.25,247.75,565,355425,86420287
7/9/25,221.5,232.5,221.5,230.25,511,311318,71421327.75
7/8/25,214,225,205,218.75,269,197227,42594943.5
7/7/25,203.5,217,203.5,211,226,125415,26619333.5
7/4/25,205,215,202,207.75,124,57292,11818881.5
7/3/25,216.5,219,203,209.75,408,172026,36008945.25
7/2/25,224,230,216.5,217.5,700,217857,48772828
7/1/25,192,222.25,192,215.5,1280,532339,109782570
6/30/25,184,191.5,184,190,251,116022,21924977.25
6/27/25,189,191,184,185.25,189,95040,17904732.25
6/26/25,189.75,192,183,185.75,336,262095,49361630.25
6/25/25,172,186,172,181.5,322,352106,63554834.75
6/24/25,169.75,170,168.5,170,31,10688,1816267.5
6/23/25,168,170,165,169,25,29436,4945527.25
6/20/25,166,168,166,168,15,1361,228142
6/19/25,169,170,166,166.5,45,10667,1784447.5
6/18/25,172.25,172.25,168,170,15,584,98985
6/17/25,172.75,175,172,172.25,40,21115,3667375.75
6/16/25,170,173,169,172.25,25,8786,1497159.5
6/13/25,173,173,169.75,170,59,27238,4637157.75
6/12/25,172,173,171.75,172,16,2509,431570.75
6/11/25,174,174,171.75,172,30,2224,383470.5
6/9/25,173.5,173.75,171.75,172,20,2308,398666.75
6/6/25,174.25,174.5,171,173,34,4059,702366.5
6/5/25,175,175,174,175,23,6453,1125063.75
6/4/25,174.5,178,174,174.25,36,5041,879152.25
6/3/25,175,179.75,173.25,174.5,79,35333,6272098.75
6/2/25,171,179,171,175,112,39758,6946126.75
5/30/25,169,170.25,169,170,30,12616,2143438
5/29/25,171,171,169,169.5,17,996,169011.75
5/28/25,169,171,169,170.5,14,443,75268
5/27/25,170,170.75,169,170,20,4464,759000.75
5/26/25,169.5,171,169.5,170.75,15,23935,4078604.5
5/23/25,171,171.25,168.5,169.5,19,7347,1243782.5
5/22/25,171,171.5,168.5,168.5,8,413,70228.75
5/21/25,170.5,172,168,168.25,17,8930,1502044
5/20/25,172,172,168.25,171,8,1046,178860.75
5/19/25,170,171,170,170.5,30,20813,3540975
5/16/25,170,170.5,168,170,31,12037,2043484.75
5/15/25,172,172.25,170.25,170.5,47,25840,4434090.5
5/14/25,170.25,172,170,171.5,85,104638,17848413.75
5/9/25,163,170,163,167.5,51,33326,5575460
5/8/25,165,165,163,163,27,10052,1639247
5/7/25,168.75,169,160,166.5,81,20407,3293297.5
5/6/25,167.75,167.75,163.75,164.75,10,1090,179630.5
5/5/25,165,165,165,165,20,12027,1984455
5/2/25,164.75,165,164.5,164.5,28,6943,1142608.75
4/30/25,164.5,164.5,162,162.25,25,5325,864019.5
4/29/25,161.75,165,161.75,162.25,16,938,153454
4/28/25,165,165,162,162.5,32,3743,615876.25
4/25/25,164.25,165,164,165,15,5504,907994
4/24/25,164,164,164,164,2,540,88560
4/23/25,163,165,162,162,20,7456,1217258.5
4/22/25,168,168,165,165,5,103,17001
4/21/25,168.5,168.5,163.5,165,9,471,78221
4/17/25,165,165.5,162.75,163.25,24,13352,2200189.5
4/16/25,165,166,164,165,25,25722,4242865
4/11/25,163,165,163,163,12,1423,232215
4/10/25,165,165,162.5,162.5,19,6994,1151712.5
4/9/25,160.25,165.25,160.25,162.25,15,519,83662.75
4/8/25,165.5,165.5,160.5,161.5,39,7126,1169155.5
4/7/25,163,163,161.25,161.75,40,2940,476458.5
4/4/25,165.75,165.75,163.5,163.5,18,11434,1874916.25
4/3/25,165.5,165.5,164,164.5,11,582,95769.75
4/2/25,163.5,166,163.5,165.25,16,6462,1067454
4/1/25,164.75,167.75,163,165,21,5125,842017.5
3/28/25,162.75,164.75,162.5,164.75,18,2201,360875
3/27/25,168,168,162.5,162.75,17,1645,267767.5
3/26/25,168,168,162,164,23,4822,791324.25
3/25/25,168,168,166,164.5,5,72,11969
3/24/25,169.25,169.25,164,164.5,11,1786,295216.25
3/21/25,167,169.5,163.5,163.5,14,7251,1186380.5
3/20/25,162,167.25,162,162.25,7,1217,197343.25
3/19/25,162.5,163,160,161.75,35,8158,1312221.25
3/18/25,165,166,162,162.5,43,6940,1134597
3/17/25,168,168,166.75,167,8,281,47035.5
3/14/25,167,168,164.5,165.5,14,1351,223541
3/12/25,169.75,169.75,167.5,168,11,476,79993
3/11/25,169,169,165,166.75,24,4131,685682.75
3/10/25,169.75,169.75,166,166.75,36,4018,668702
3/7/25,168,170,166,169.75,40,11518,1940329.25
3/6/25,167.25,169.75,166,166,32,14370,2388149
3/5/25,169.75,170,166.5,167.25,21,4667,781316.5
3/4/25,171,171,167,168,42,15186,2553442.5
3/3/25,173.5,173.5,169.25,169.25,50,6389,1083458.75
2/28/25,168,171.5,167.5,169.5,16,3543,596351.5
2/27/25,171,171.25,168,168,27,8880,1495664
2/25/25,169,171,168.25,168.5,24,3648,614966.5
2/24/25,172.5,172.5,171,171,14,627,107221.5
2/21/25,173,173,169,171,20,2457,417160.5
2/20/25,170,170,168.25,169.25,42,4132,699118.75
2/19/25,173.5,173.75,170,170,30,7013,1195145.75
2/18/25,171.75,172.25,169.75,170,59,20724,3528919
2/17/25,173,173.5,172,173,16,2199,380107
2/14/25,170,173.5,170,171.5,45,22929,3904247.5
2/13/25,174,174,168,169.75,66,12377,2095343.75
2/11/25,173,175,170,170,53,28935,4925448.25
2/10/25,173.75,173.75,173.25,173.5,14,2362,409696
2/7/25,172.5,173.25,172.5,173,26,5040,871138.75
2/6/25,173.5,175,173,173,32,5766,1000669.75
2/5/25,175.25,175.5,173,173.5,59,21003,3652480.5
2/3/25,180,180,175,176.75,53,13040,2292811.5
1/31/25,180,180,177,179,37,10483,1871800.5
1/30/25,180,180,176.25,176.75,63,12103,2145961
1/29/25,181.5,181.5,178.25,179.25,64,8900,1597592.5
1/28/25,185,185,180,180.75,64,15414,2790025.5
1/27/25,182,184.5,182,183.75,34,7003,1278897.75
1/24/25,184,185,182,182.25,82,42923,7910682.5
1/23/25,184.75,184.75,181.5,183.25,54,20332,3708265.25
1/22/25,183.75,184.75,182,184.5,65,16128,2964731.75
1/21/25,185,186,184,184.5,56,23450,4345168
1/20/25,184,186.5,183.75,184.75,54,21516,3981662
1/17/25,184.75,187,183,183.5,37,25567,4727323
1/16/25,186,187,185,185.5,24,2762,513243
1/15/25,184.25,187,184,186,31,22498,4155789
