Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
4/10/23,14.6,15,14.3,15,33,75996,1115931.8
4/6/23,14.8,14.8,14.3,14.5,34,95469,1392836.7
4/4/23,14.6,15.1,14.6,14.9,20,16282,240354.1
4/3/23,15,15,14.8,14.9,28,18739,279399.3
3/31/23,15,15.3,14.8,15,23,29339,440319.7
3/30/23,15.5,15.5,15,15,55,87383,1323158.2
3/29/23,14.5,15.7,14,15.4,172,663587,10042321.1
3/28/23,14.6,14.6,14.1,14.5,82,397455,5738603.5
3/27/23,14.9,15.1,14.6,14.6,122,368072,5468803.1
3/24/23,14.8,15.3,14.6,14.9,115,242675,3623700.2
3/23/23,15.2,15.6,14.8,14.8,106,275661,4198090.3
3/22/23,13.6,15.4,13.5,15,299,1834059,26545449.2
3/21/23,13.6,13.7,13.3,13.5,38,41749,563783.7
3/20/23,13.2,13.8,13.2,13.6,88,150707,2039445.8
3/17/23,13,13.4,12.7,13,72,1025083,13361261.4
3/16/23,12,13.4,12,13,81,226866,2944914.2
3/15/23,12.2,12.6,12,12.2,34,82927,1014122.6
3/14/23,12.5,12.6,12.2,12.5,31,79370,988775.1
3/13/23,12.7,12.8,12,12.5,71,173220,2159944.8
3/10/23,13.1,13.1,12.5,12.7,62,130847,1658200.6
3/9/23,12.8,13.1,12.4,13,88,209324,2689257.7
3/8/23,12,13.1,12,12.6,117,255320,3283561.3
3/7/23,12.4,12.4,12,12,93,312476,3777810.9
3/3/23,12.2,12.7,12.2,12.3,108,235673,2932197
3/2/23,12,12.5,12,12.2,73,137693,1685080.5
3/1/23,12.1,12.3,12,12.1,24,15987,192792.7
2/28/23,11.5,12.3,11.5,12.1,86,144646,1738632
2/27/23,11.1,12.3,11.1,11.8,72,178093,2131826.8
2/24/23,11.1,12.2,11.1,11.9,210,554875,6518507
2/23/23,11.2,11.6,11,11.4,84,162277,1835855.6
2/22/23,10.5,12,10.5,11.3,214,348220,3944416.1
2/21/23,10.7,10.7,10.2,10.5,19,13865,145542
2/20/23,9.6,10.9,9.6,10.7,137,279525,2938759.4
2/17/23,10,10.1,9.8,9.9,39,119716,1195863.5
2/16/23,9.6,10.2,9.6,10,85,388888,3888866.7
2/15/23,9.9,10.1,9.7,10,24,114703,1141355.7
2/14/23,9.8,9.8,9.7,9.8,69,196516,1921527.7
2/13/23,9.8,10,9.7,9.8,40,193511,1906921.1
2/10/23,10,10.1,9.8,9.8,39,109899,1083656.8
2/9/23,10.1,10.1,9.8,10,140,319036,3190746.6
2/8/23,10,10.2,9.6,10,128,240904,2408621.8
2/7/23,9.5,10.5,9.4,10.2,402,1268785,12610755.2
2/6/23,9.1,9.5,9.1,9.4,137,689170,6464674.4
2/3/23,9.1,9.3,9,9.2,96,403651,3706891.5
2/2/23,9.1,9.2,8.9,9,43,342388,3106855.8
2/1/23,9.1,9.1,8.9,9,25,25000,225230.1
1/31/23,9.1,9.1,8.9,9,13,7460,67070.1
1/30/23,8.8,9,8.8,8.9,27,37962,337620.2
1/27/23,9,9.1,8.9,9,15,9181,83028.5
